Users, Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
User 15,0.49424422,0.07284051,2.41E-04,0.002491049,0.1426055,0.59035015,0.699158,0.0486,0.7149672,0.80714726
User 15,0.5363934,0.10279445,2.01E-04,0.002344543,0.13423142,0.6590703,0.75385803,0.0421,0.6570373,0.75208133
User 15,0.6319134,0.20239171,0.001259936,0.004323532,0.24708726,0.5409136,0.73062927,0.0497,0.6827744,0.84107816
User 15,0.5110188,0.13391104,6.42E-04,0.003452364,0.19748358,0.6320686,0.7720279,0.0495,0.63558865,0.7749125
User 15,0.5504259,0.11050011,0.001056798,0.00407621,0.23301922,0.5584478,0.7352687,0.0517,0.67777574,0.8295397
User 15,0.5402782,0.10835553,3.43E-06,4.12E-04,0.02360645,0.64549774,0.66334635,0.0844,0.74831253,0.7637622
User 16,0.48333922,0.036752444,3.72E-04,0.002876635,0.16463257,0.7201114,0.5965085,0.0835,0.80260676,0.69385844
User 16,0.5037634,0.03150555,3.59E-04,0.002843852,0.16276051,0.73812765,0.6189068,0.0792,0.7854644,0.6746611
User 16,0.50970316,0.031329416,4.25E-04,0.003005884,0.1720117,0.75608784,0.6327429,0.0697,0.77436197,0.65447015
User 16,0.5388223,0.06297773,3.97E-04,0.002938495,0.16816458,0.7623807,0.64316213,0.059,0.76573,0.64712876
User 16,0.495847,0.03382955,2.16E-04,0.002398551,0.1373187,0.7495104,0.65175444,0.0484,0.75843006,0.66199255
User 16,0.7528669,0.08884746,5.60E-04,0.003310365,0.18938576,0.573508,0.71767074,0.0294,0.69638264,0.8191999
User 16,0.6316337,0.21800058,3.45E-04,0.002809046,0.16077283,0.6488886,0.5185689,0.0527,0.85503584,0.76088345
User 16,0.5806138,0.12542453,1.88E-04,0.002291641,0.13120705,0.65200204,0.5471207,0.0486,0.8370537,0.7582172
User 16,0.54925674,0.11194703,1.87E-04,0.002288778,0.13104336,0.65709305,0.5528817,0.0496,0.83325976,0.75380945
User 16,0.5311264,0.074257016,1.90E-04,0.002297566,0.13154583,0.65793914,0.5533977,0.0518,0.83291715,0.7530711
User 16,0.6200038,0.08601025,1.48E-04,0.002117811,0.12126719,0.6517913,0.5551991,0.0466,0.8317175,0.7583984
User 16,0.5221991,0.07057013,1.72E-04,0.002226707,0.1274944,0.6412051,0.5383574,0.0497,0.84271663,0.76736957
User 16,0.62553287,0.07695419,1.12E-04,0.00192679,0.11034089,0.6495012,0.5617762,0.0454,0.8272892,0.76036054
User 16,0.51327634,0.07836831,2.31E-04,0.002454087,0.14049302,0.6753546,0.5653327,0.0537,0.82486296,0.7374932
User 16,0.5615186,0.071625955,1.89E-04,0.002295832,0.13144664,0.6525592,0.54753494,0.0465,0.8367828,0.75773776
User 16,0.54259336,0.104344904,2.35E-04,0.00246897,0.14134364,0.6733925,0.56243396,0.0634,0.8268422,0.7392852
User 16,0.5861631,0.12130441,3.70E-04,0.002870259,0.16426848,0.685585,0.5571529,0.0581,0.83040994,0.72799253
User 16,0.586831,0.097798705,4.13E-04,0.002978293,0.17043667,0.69701433,0.5651224,0.0676,0.8250071,0.71705717
User 16,0.56056374,0.11424446,2.04E-04,0.002356,0.13488638,0.6850625,0.58079153,0.0642,0.81405234,0.7284843
User 16,0.58378947,0.1132519,2.12E-04,0.00238682,0.1366482,0.68669146,0.5811761,0.0538,0.8137778,0.726949
User 16,0.58688,0.12457102,3.61E-04,0.002847841,0.16298829,0.69754285,0.57187796,0.0497,0.82033867,0.7165431
User 16,0.51966333,0.08260169,1.67E-04,0.002202272,0.1260972,0.67060584,0.5719198,0.0475,0.8203096,0.7418139
User 16,0.5581979,0.11527661,2.55E-04,0.002536891,0.14522521,0.6881745,0.57582825,0.0494,0.8175707,0.7255452
User 16,0.600231,0.16077606,3.07E-04,0.002699047,0.15448995,0.7038685,0.58605784,0.0475,0.81026924,0.7103303
User 16,0.59353125,0.1076643,1.76E-04,0.002241823,0.12835869,0.67815226,0.57842654,0.0528,0.81573445,0.73492146
User 16,0.55052334,0.06848436,1.54E-04,0.00214629,0.122895904,0.67932814,0.5841832,0.0484,0.81162184,0.7338346
User 16,0.5880295,0.101367325,1.49E-04,0.002122494,0.12153501,0.69370997,0.60121226,0.0507,0.7990894,0.7202545
User 16,0.5432071,0.08451182,2.10E-04,0.002376708,0.13607015,0.7005764,0.5972192,0.0518,0.80207807,0.7135774
User 16,0.53683716,0.08468079,1.44E-04,0.002096141,0.12002784,0.6796405,0.5868576,0.0493,0.8096901,0.73354536
User 16,0.615855,0.087899186,1.53E-04,0.002137827,0.12241191,0.6962699,0.60335314,0.0453,0.79747415,0.71778005
User 16,0.5183995,0.06672251,7.95E-05,0.001720864,0.09855829,0.677037,0.601303,0.0475,0.7990211,0.735949
User 16,0.62181777,0.09408541,2.28E-04,0.002445073,0.13997784,0.694108,0.5867891,0.0538,0.8097398,0.71987087
User 16,0.5770426,0.09804602,1.67E-04,0.002203622,0.12617438,0.70079553,0.60538846,0.0401,0.79593015,0.7133622
User 16,0.6328399,0.09027922,1.36E-04,0.00205628,0.11774806,0.6828217,0.5922124,0.0465,0.8057819,0.7305851
User 16,0.5087807,0.08255111,2.32E-04,0.002457654,0.14069688,0.7121686,0.60659397,0.0526,0.7950118,0.7020085
User 16,0.5084419,0.06313806,9.52E-05,0.00182778,0.104676224,0.68390447,0.6038936,0.0463,0.79706496,0.7295715
User 16,0.5336611,0.05918607,1.52E-04,0.002133762,0.12217942,0.6865133,0.5927164,0.0581,0.8054112,0.72711724
User 16,0.54117584,0.063365296,2.25E-04,0.002431568,0.13920593,0.6782959,0.56968486,0.0549,0.8218632,0.73478884
User 16,0.5730052,0.09606315,6.21E-04,0.003412809,0.19522819,0.7060176,0.5549638,0.0655,0.8318745,0.70819426
User 16,0.5730368,0.0850266,3.73E-04,0.002879628,0.16480345,0.71207476,0.5870891,0.0601,0.80952233,0.7021037
User 16,0.57948667,0.08262398,3.62E-04,0.002849988,0.16311094,0.7095028,0.5855028,0.0549,0.8106704,0.7047026
User 16,0.5311793,0.06688866,2.98E-04,0.002670232,0.15284383,0.72109985,0.60709167,0.0581,0.7946318,0.69283116
User 16,0.57786113,0.08439925,2.21E-04,0.002418113,0.13843691,0.7083007,0.60402375,0.0485,0.7969663,0.70591086
User 16,0.5957422,0.068947956,3.35E-04,0.002780929,0.159167,0.7076031,0.5865276,0.0465,0.80992925,0.7066101
User 16,0.5300272,0.08265384,1.90E-04,0.002297705,0.13155375,0.70003885,0.6002416,0.058,0.79981875,0.7141047
User 16,0.5821032,0.08198817,2.62E-04,0.002560037,0.14654784,0.70301855,0.59152895,0.0432,0.8062838,0.7111715
User 16,0.57387394,0.07815743,2.21E-04,0.002418538,0.13846119,0.70483255,0.6000911,0.0423,0.79993165,0.7093738
User 16,0.55101794,0.08208614,2.38E-04,0.002477842,0.1418507,0.7108992,0.6042355,0.0539,0.7968058,0.7032939
User 16,0.54114705,0.08236607,2.48E-04,0.002513299,0.14387701,0.6883514,0.577132,0.0538,0.81665087,0.7253774
User 16,0.6919305,0.14272901,2.64E-04,0.002565328,0.1468502,0.7055791,0.5941895,0.0518,0.8043251,0.70863116
User 16,0.5760476,0.08914496,2.62E-04,0.002559727,0.14653015,0.6986256,0.5865668,0.0475,0.8099008,0.71548736
User 16,0.5501148,0.08580182,2.10E-04,0.002377407,0.13611011,0.68796414,0.58303934,0.0495,0.8124439,0.7257447
User 16,0.5668331,0.10368537,3.11E-04,0.002712196,0.15524109,0.698119,0.5788923,0.0612,0.815404,0.7159817
User 16,0.53591716,0.07509181,2.31E-04,0.002454768,0.14053191,0.70215416,0.59540576,0.0687,0.80342513,0.712025
User 16,0.6025387,0.09934808,2.39E-04,0.002481378,0.14205278,0.72157407,0.61619365,0.0558,0.7875947,0.6923373
User 16,0.57726586,0.111270145,2.52E-04,0.002524856,0.14453746,0.6979378,0.5874064,0.0516,0.8092921,0.7161584
User 16,0.5430797,0.079709575,3.18E-04,0.002734628,0.15652244,0.70040745,0.5804535,0.0455,0.8142934,0.7137432
User 16,0.5098808,0.07221006,2.54E-04,0.002534506,0.14508891,0.6965024,0.58533657,0.0527,0.8107904,0.71755445
User 16,0.588676,0.10889439,2.70E-04,0.002586613,0.14806643,0.69100195,0.5766908,0.056,0.8169625,0.7228529
User 16,0.5316375,0.08749305,2.03E-04,0.002348953,0.13448355,0.70078504,0.5987282,0.0518,0.80095226,0.71337247
User 16,0.53506786,0.09068659,2.18E-04,0.002406555,0.13777623,0.68988305,0.5838331,0.0507,0.8118737,0.7239209
User 16,0.52542907,0.0652825,1.93E-04,0.0023125,0.13239962,0.6895406,0.58781725,0.0528,0.80899376,0.724247
User 16,0.5472897,0.09007487,2.16E-04,0.002401277,0.13747457,0.6941233,0.58883625,0.0475,0.80825233,0.71985614
User 16,0.54763365,0.11356716,3.07E-04,0.00269912,0.15449414,0.71585524,0.59975904,0.057,0.8001807,0.69824874
User 16,0.588688,0.1187349,4.03E-04,0.002954674,0.16908827,0.71752805,0.58991736,0.0613,0.8074636,0.69652957
User 16,0.57057047,0.09194614,2.98E-05,0.001240663,0.071069784,0.64234155,0.5862846,0.0401,0.81010514,0.76641846
User 16,0.5925418,0.08159613,1.40E-04,0.002078557,0.11902216,0.69131565,0.6005716,0.0443,0.799571,0.7225529
User 16,0.69903755,0.16639854,1.83E-04,0.002270358,0.1299902,0.6694118,0.5673917,0.0421,0.823448,0.74289155
User 16,0.552056,0.10687531,1.60E-04,0.002173226,0.12443626,0.7054307,0.6119422,0.0485,0.7909025,0.7087789
User 16,0.5568525,0.07617303,2.54E-04,0.002534911,0.1451121,0.7112698,0.6020478,0.0498,0.79846007,0.7029191
User 16,0.5764508,0.08917056,2.43E-04,0.002495,0.1428313,0.69656736,0.58724356,0.0443,0.8094103,0.7174914
User 16,0.5279762,0.07859522,1.83E-04,0.002272307,0.13010167,0.6898958,0.59007484,0.0528,0.80734855,0.72390866
User 16,0.5561867,0.088216566,4.45E-04,0.003053286,0.17471743,0.7216755,0.590178,0.057,0.80727315,0.6922315
User 16,0.5513587,0.084345885,2.87E-04,0.002639326,0.15107818,0.7166103,0.6033601,0.0644,0.79746884,0.69747376
User 16,1.116425,0.47301564,1.37E-04,0.00227322,0.13015385,0.6716919,0.7622202,0.0062,0.6473178,0.7408306
User 16,1.2866954,0.4871814,3.77E-04,0.003122099,0.17864467,0.6079119,0.73948914,0.0074,0.6731685,0.7940045
User 16,0.54339355,0.06999887,3.17E-04,0.002727186,0.15609732,0.6800738,0.5576956,0.0463,0.8300455,0.7331437
User 16,0.51702553,0.07616279,1.76E-04,0.002240238,0.1282681,0.699148,0.6018766,0.0369,0.79858905,0.71497697
User 16,0.530009,0.08787763,1.22E-04,0.001985465,0.11369741,0.6823127,0.5949173,0.0422,0.80378693,0.73106045
User 16,0.5163953,0.056883197,1.25E-04,0.001999728,0.11451329,0.6847562,0.59694934,0.0475,0.80227894,0.7287722
User 16,0.551397,0.05892377,3.12E-04,0.002711445,0.15519816,0.677529,0.5555659,0.057,0.8314725,0.73549604
User 16,0.5684384,0.0861742,1.93E-04,0.002311821,0.13236079,0.67651254,0.57332563,0.0516,0.8193276,0.73643106
User 16,0.550437,0.06969448,2.43E-04,0.002495027,0.14283282,0.6811135,0.5698537,0.0549,0.8217462,0.73217785
User 16,0.56341296,0.064872034,1.41E-04,0.002083146,0.11928464,0.692759,0.60195917,0.0391,0.7985269,0.7211692
User 16,0.5404905,0.06884819,1.59E-04,0.002166997,0.12408007,0.6940018,0.5994972,0.0486,0.8003769,0.71997327
User 16,0.54647523,0.076585844,1.28E-04,0.002018945,0.11561253,0.6652999,0.5746844,0.0423,0.8183752,0.74657625
User 16,0.51215017,0.05578756,1.54E-04,0.002145579,0.12285524,0.68001,0.5849705,0.0444,0.8110546,0.7332028
User 16,0.49886498,0.056279097,1.20E-04,0.001974929,0.11309475,0.66362906,0.5749185,0.0454,0.8182107,0.74806184
User 16,0.5455135,0.07118588,1.23E-04,0.001990885,0.11400746,0.6740748,0.5856179,0.0421,0.8105872,0.7386631
User 16,0.49364635,0.043396756,1.39E-04,0.002072519,0.11867684,0.6886442,0.5978938,0.0474,0.80157536,0.72509944
User 16,0.5260174,0.052772798,1.49E-04,0.002118517,0.12130761,0.696308,0.6042773,0.041,0.7967741,0.7177431
User 16,0.5141807,0.049346194,9.18E-05,0.001804072,0.10331968,0.6804064,0.6011596,0.0507,0.799129,0.732835
User 16,0.5206422,0.06895936,1.73E-04,0.002228728,0.12760994,0.68183917,0.5831308,0.0528,0.8123783,0.7315021
User 16,0.568686,0.07910501,2.53E-04,0.002531404,0.14491168,0.6902356,0.5784081,0.0484,0.81574756,0.72358465
User 16,0.62734145,0.076986946,2.45E-04,0.002503289,0.14330499,0.68221396,0.5707004,0.0475,0.82115835,0.7311526
User 16,0.5669012,0.07983656,2.26E-04,0.002436873,0.13950914,0.67034626,0.5605525,0.0539,0.8281189,0.74204844
User 17,0.25889403,0.06358734,1.36E-05,9.54E-04,0.054653198,0.10964522,0.055178065,0.1301,0.9984765,0.9939708
User 17,0.19018051,0.059971996,9.55E-06,8.50E-04,0.048674997,0.09212303,0.043560248,0.0868,0.9990508,0.9957476
User 17,0.2261325,0.05870209,1.58E-06,4.67E-04,0.026757814,0.08832401,0.061641537,0.0488,0.9980984,0.9960918
User 17,0.17956702,0.039064668,6.23E-06,7.36E-04,0.042150978,0.08860831,0.046553742,0.0899,0.9989158,0.9960666
User 17,0.24970815,0.0505796,2.11E-06,5.14E-04,0.029460143,0.08934114,0.05996322,0.0539,0.9982006,0.99600106
User 17,0.24426907,0.04812324,6.86E-06,7.60E-04,0.04351503,0.08687743,0.043454934,0.0931,0.9990554,0.996219
User 17,0.20581937,0.04571916,2.41E-06,5.36E-04,0.030724838,0.10542073,0.07482095,0.0655,0.997197,0.9944277
User 17,0.2707499,0.060357638,2.97E-06,5.75E-04,0.032951325,0.11268703,0.07988886,0.0623,0.99680376,0.9936305
User 17,0.25337207,0.05204247,7.30E-06,7.76E-04,0.04446439,0.12192917,0.07768691,0.055,0.9969778,0.9925388
User 17,0.18291277,0.04375761,1.72E-06,4.79E-04,0.02743875,0.109578766,0.08226657,0.0845,0.99661034,0.99397814
User 17,0.21443583,0.045446523,2.56E-06,5.47E-04,0.031355586,0.11055151,0.079337604,0.0708,0.9968478,0.9938704
User 17,0.27648658,0.06179979,4.45E-06,6.60E-04,0.037822496,0.12204758,0.08442725,0.0591,0.9964296,0.99252427
User 17,0.22780308,0.049482025,4.79E-06,6.74E-04,0.03862599,0.12517053,0.08676209,0.0759,0.99622905,0.9921352
User 17,0.2813902,0.05155071,4.37E-06,6.54E-04,0.03745457,0.12576295,0.08852407,0.0707,0.996074,0.9920603
User 17,0.17451656,0.046027564,2.05E-07,2.36E-04,0.013519082,0.08951454,0.076041855,0.0803,0.99710464,0.9959855
User 17,0.2486834,0.062631726,4.36E-06,6.54E-04,0.037458442,0.115160726,0.07787723,0.056,0.99696296,0.99334687
User 17,0.26984972,0.053862926,2.51E-06,5.43E-04,0.031120805,0.120323844,0.08937461,0.0719,0.9959981,0.9927347
User 17,0.24394207,0.050366975,2.98E-06,5.75E-04,0.03296462,0.100712985,0.06786571,0.0497,0.9976945,0.99491554
User 17,0.20748766,0.04452573,1.12E-06,4.16E-04,0.023830045,0.095126316,0.071379006,0.0591,0.9974493,0.9954652
User 17,0.25641268,0.052337274,7.65E-07,3.66E-04,0.020959783,0.09904486,0.07816752,0.0581,0.99694026,0.995083
User 17,0.3025666,0.074484795,7.27E-07,3.60E-04,0.020641727,0.10128966,0.080733605,0.0633,0.9967357,0.99485695
User 17,0.29436067,0.06449446,1.91E-07,2.31E-04,0.013218628,0.100624405,0.08746436,0.0665,0.99616766,0.9949245
User 17,0.2601003,0.058266647,1.07E-06,4.09E-04,0.023453768,0.110120155,0.08678034,0.1298,0.99622744,0.9939183
User 17,0.38221318,0.07479557,3.08E-06,5.83E-04,0.033386707,0.119212374,0.08600193,0.0486,0.996295,0.9928688
User 17,0.2956365,0.059474166,5.89E-06,7.22E-04,0.041380815,0.12221451,0.08104806,0.0581,0.9967102,0.9925037
User 17,0.22883037,0.05569293,3.95E-06,6.32E-04,0.036224127,0.12086267,0.084830694,0.0665,0.9963954,0.9926692
User 17,0.19183508,0.048762083,3.69E-07,2.87E-04,0.016417831,0.08205754,0.06568457,0.2292,0.99784046,0.99662757
User 17,0.20985375,0.04769157,2.94E-06,5.75E-04,0.032931123,0.083368845,0.050511606,0.0411,0.99872345,0.99651873
User 17,0.20652874,0.03964387,3.64E-06,6.15E-04,0.035258695,0.09101085,0.05584737,0.0464,0.9984393,0.9958499
User 17,0.26582298,0.08430408,8.87E-07,3.85E-04,0.022055237,0.08999833,0.068012044,0.0422,0.9976845,0.99594194
User 17,0.3371149,0.06883376,2.37E-07,2.48E-04,0.014199948,0.084932454,0.070775606,0.0549,0.99749225,0.9963867
User 17,0.2592242,0.049379416,1.69E-07,2.21E-04,0.012684425,0.080489635,0.067840144,0.0559,0.9976962,0.9967554
User 17,0.28211892,0.07906857,8.34E-07,3.77E-04,0.021574575,0.09435127,0.07285223,0.0835,0.99734277,0.99553895
User 17,0.22275482,0.04091098,2.08E-06,5.11E-04,0.029249914,0.1058315,0.07670368,0.0549,0.9970539,0.99438405
User 17,0.18880601,0.040185813,1.71E-06,4.78E-04,0.027402544,0.113336176,0.086070195,0.0676,0.9962891,0.9935567
User 17,0.1730172,0.048143417,2.42E-06,5.37E-04,0.030748112,0.10479372,0.07416899,0.0675,0.99724567,0.99449396
User 17,0.30259445,0.08253173,1.65E-06,4.72E-04,0.027058665,0.102473356,0.07552208,0.0655,0.9971441,0.9947358
User 17,0.21676406,0.05423019,1.86E-06,4.92E-04,0.028203804,0.09361947,0.0655051,0.0591,0.9978522,0.99560803
User 17,0.20303589,0.04103914,4.27E-08,1.40E-04,0.008016769,0.09805939,0.090078175,0.0665,0.9959347,0.99518055
User 17,0.16810495,0.036420844,1.17E-06,4.21E-04,0.024115773,0.09922468,0.07520081,0.0738,0.9971684,0.99506503
User 17,0.2288164,0.046983898,5.57E-07,3.29E-04,0.018848239,0.09600058,0.07722318,0.0696,0.9970138,0.9953813
User 17,0.2505844,0.048281893,9.80E-07,3.97E-04,0.022767998,0.119412735,0.09677817,0.0559,0.99530596,0.9928447
User 17,0.21365814,0.043000743,6.08E-07,3.38E-04,0.019386642,0.09280064,0.07348113,0.0823,0.99729663,0.9956847
User 17,0.18961436,0.03899262,1.71E-06,4.79E-04,0.027446948,0.1188269,0.09153223,0.0771,0.9958021,0.992915
User 17,0.21204376,0.056049135,6.18E-06,7.35E-04,0.042082656,0.08553362,0.12737703,0.0496,0.99185437,0.99633527
User 17,0.16537184,0.03151533,4.32E-06,6.50E-04,0.03724323,0.07667281,0.11374679,0.1046,0.99350977,0.9970563
User 17,0.18288381,0.035421424,2.34E-05,0.001144176,0.065544695,0.07704034,0.14218964,0.0844,0.98983943,0.997028
User 17,0.1484076,0.0358314,1.89E-05,0.001064896,0.061004568,0.07632786,0.13698414,0.0728,0.9905732,0.99708277
User 17,0.19498397,0.04504848,3.57E-06,6.10E-04,0.034975093,0.0774943,0.11231149,0.0602,0.993673,0.99699277
User 17,0.17350419,0.04133744,6.78E-06,7.57E-04,0.04336959,0.08236264,0.12549725,0.055,0.992094,0.9966024
User 17,0.17530403,0.032631777,1.25E-06,4.31E-04,0.024677627,0.09456635,0.119102724,0.0739,0.99288195,0.99551857
User 17,0.2255669,0.044169553,2.28E-06,5.24E-04,0.03004192,0.08769566,0.11757889,0.057,0.99306357,0.99614733
User 17,0.17930654,0.03588028,4.13E-06,6.42E-04,0.036771335,0.09523005,0.13176371,0.0581,0.99128115,0.99545527
User 17,0.18892902,0.046059918,5.90E-07,3.28E-04,0.018797899,0.09578513,0.11447885,0.0666,0.99342567,0.99540204
User 17,0.25455156,0.055360626,1.94E-06,4.99E-04,0.028566293,0.0903547,0.118764386,0.0686,0.9929225,0.99590963
User 17,0.16689469,0.05349682,5.51E-06,7.07E-04,0.04050405,0.09168087,0.051280472,0.0549,0.9986843,0.99578846
User 17,0.22636211,0.05325604,8.90E-06,8.29E-04,0.04748122,0.109538056,0.062232375,0.0528,0.9980617,0.9939826
User 17,0.2553409,0.049235508,2.39E-06,5.34E-04,0.030610519,0.10337595,0.07288456,0.057,0.9973404,0.9946424
User 17,0.20909856,0.03962159,2.12E-06,5.13E-04,0.029419769,0.10058612,0.07127519,0.0591,0.99745667,0.99492836
User 17,0.16744928,0.0381488,6.52E-06,7.47E-04,0.042815663,0.12130858,0.078707665,0.0464,0.99689776,0.99261487
User 17,0.19964848,0.04440933,5.33E-07,3.26E-04,0.018653704,0.10216817,0.08359511,0.0559,0.9964998,0.9947671
User 17,0.22653306,0.04274891,1.82E-06,4.89E-04,0.0279989,0.08648034,0.058555175,0.0919,0.99828416,0.99625355
User 17,0.18577082,0.039421167,2.88E-06,5.69E-04,0.032604072,0.10077255,0.0682852,0.076,0.9976658,0.99490947
User 17,0.2712747,0.050063502,6.86E-07,3.53E-04,0.020218916,0.09088813,0.07073534,0.0644,0.9974951,0.9958611
User 17,0.1850152,0.03717924,1.11E-06,4.15E-04,0.023766374,0.10724662,0.083588704,0.0633,0.9965003,0.9942325
User 17,0.16686188,0.034845207,1.48E-06,4.56E-04,0.026115678,0.10514144,0.07913687,0.057,0.9968638,0.9944573
User 17,0.19972862,0.04311387,1.10E-05,8.90E-04,0.050982837,0.11707321,0.066305265,0.0877,0.9977994,0.9931233
User 17,0.2211062,0.04526069,2.35E-08,1.14E-04,0.006508527,0.087398335,0.080912896,0.0559,0.99672115,0.99617344
User 17,0.17623498,0.03704295,9.37E-09,8.59E-05,0.004922641,0.08701868,0.08211367,0.0465,0.996623,0.9962067
User 18,0.7481817,0.2767228,0.014179069,0.009730098,0.550302,0.8714883,0.48007074,0.0507,0.87722975,0.49041635
User 18,0.58177227,0.13324283,0.00606344,0.007308199,0.4156766,0.80389726,0.49261326,0.1521,0.8702483,0.59476817
User 18,0.6094868,0.09711478,0.007562345,0.007872225,0.44723156,0.81046593,0.47406498,0.0929,0.8804899,0.5857858
User 18,0.6809766,0.17781022,0.004982149,0.006859056,0.3904708,0.8010807,0.5107901,0.0347,0.85970545,0.5985564
User 18,0.68883926,0.13389215,0.003272345,0.005955753,0.3395863,0.78307164,0.5297875,0.0432,0.84813046,0.6219315
User 18,0.5477415,0.122932136,0.00353383,0.006105287,0.3480264,0.76018095,0.49147657,0.0538,0.8708908,0.6497114
User 18,0.5707638,0.13410819,0.00652795,0.007498218,0.42631993,0.8046452,0.4842112,0.0454,0.8749511,0.59375596
User 18,0.83597517,0.2599621,0.001698465,0.004805785,0.27448216,0.6951938,0.4735687,0.0211,0.88075686,0.71882236
User 18,0.5771028,0.11812587,0.006385391,0.007440918,0.42311177,0.8070837,0.4906738,0.1416,0.8713433,0.59043705
User 18,0.6359476,0.13352354,0.007044626,0.00769756,0.4374719,0.81441456,0.48877224,0.056,0.87241143,0.58028346
User 18,0.6045,0.08689423,0.003752346,0.006227884,0.3549414,0.75059146,0.47249997,0.0601,0.88133067,0.6607666
User 18,0.6007799,0.10004627,0.00241383,0.005373356,0.30665618,0.72374314,0.48060164,0.0422,0.87693906,0.69006944
User 18,0.6183434,0.089514166,0.007593478,0.007895894,0.44855326,0.8265849,0.4974103,0.0888,0.86751544,0.5628121
User 18,0.5622983,0.13175857,0.004776307,0.006764338,0.38514692,0.39822343,0.7153657,0.0453,0.69875026,0.9172884
User 18,0.6654405,0.30076683,0.005740255,0.007203766,0.40982184,0.40970722,0.74121493,0.0497,0.67126775,0.9122171
User 18,0.5443553,0.15759137,0.003055399,0.005829645,0.33246356,0.456259,0.72276896,0.0602,0.6910897,0.88984704
User 18,0.56379205,0.09780008,0.00528338,0.00697994,0.3972613,0.36221156,0.69653755,0.095,0.71752036,0.93209594
User 18,0.56626546,0.100718416,0.005106104,0.006909309,0.39329433,0.39554983,0.7191239,0.1142,0.69488186,0.9184445
User 18,0.5452957,0.118528865,0.003431419,0.006058761,0.345401,0.4149678,0.69975096,0.0505,0.7143869,0.9098361
